Category ID	Category Name	Number	Name
22	Hinge	2429c01	Hinge Plate 1 x 4 Swivel Top / Base Complete Assembly
535	Brick, Modified, Decorated	4088px2	Brick, Modified 1 x 4 x 2 Center Stud Top with Rose and Vines Pattern
128	Train, Track	3232	Train, Track 12V Crossing
741	Tail, Decorated	2340pb02	Tail 4 x 1 x 3 with Checkered Flag Pattern on Right Side (Sticker) - Set 8225
741	Tail, Decorated	2340pb03	Tail 4 x 1 x 3 with Checkered Flag Pattern on Left Side (Sticker) - Set 8225
741	Tail, Decorated	3479pb01L	Tail 4 x 2 x 2 with White Number 3 Pattern on Left Side (Sticker) - Set 6543
741	Tail, Decorated	2340pb06	Tail 4 x 1 x 3 with Tiger Stripes and Number 8 Pattern on Right Side (Sticker) - Set 8229
741	Tail, Decorated	2340pb05	Tail 4 x 1 x 3 with Red Eagle Pattern on Right Side (Sticker) - Set 6331
741	Tail, Decorated	2340pb04	Tail 4 x 1 x 3 with Red Eagle Pattern on Left Side (Sticker) - Set 6331
582	Sticker Over Assembly	BA01pb02	Stickered Assembly 2 x 3 x 1 2/3 with Shell Tank Number 2 Pattern (Sticker)
582	Sticker Over Assembly	BA01pb01	Stickered Assembly 2 x 3 x 1 2/3 with Shell Tank Number 1 Pattern (Sticker)
741	Tail, Decorated	4867pb04	Tail Wedge with World Shipment Pattern
22	Hinge	30625	Hinge Panel 1 x 4 x 3 2/3 with 6 holes, 2 studs on top, Locking 2 Fingers
118	Brick, Decorated	3008px24	Brick 1 x 8 with Red Bricks, Amazon Logo, Vines Pattern
438	Slope, Curved	42022	Slope, Curved 6 x 1
122	Electric, Train	bb53	Electric, Train 12V Brick 2 x 4 with Power Pickup for Old Train Motor Type I
124	Train	bb36	Train Brick 2 x 4 with Holder for Sliding Wheel Block
124	Train	bb37	Train Brick 2 x 4 x 1 1/3 Sliding Block with Wheels Holder
113	Window	2493c01	Window 1 x 4 x 5 with Trans-Clear Glass
88	String Reel / Winch	4209pb01	String Reel 2 x 4 x 2 Holder with Coast Guard Pattern
88	String Reel / Winch	bb72c01	String Reel Winch 4 x 4 x 2 with Sloped Top, Metal Handle, Black Drum and Crane Arm Complete with String and Crane Hook Right
441	Duplo, Train	4570c01	Duplo, Train Steam Engine Funnel Top, Red Top
441	Duplo, Train	4550	Duplo, Train Steam Engine Cow Catcher
585	Duplo, Figure Wear & Utensil	31153	Duplo Wear Ghost Shroud
488	Duplo, Vehicle	2312c02	Duplo Car Base 2 x 6 with Red Wheels and Open Hitch End
488	Duplo, Vehicle	2312c01	Duplo Car Base 2 x 6 with Yellow Wheels and Open Hitch End
441	Duplo, Train	4559c01	Duplo, Train Base 2 x 6 with Red Train Wheels and Moveable Hook
440	Duplo, Brick, Decorated	3437pe1	Duplo, Brick 2 x 2 with Eye with White Spot Pattern, on Two Sides - Type 1
18	Minifig, Utensil	194cx2	Minifig, Utensil Hose Nozzle Simple with 35L Black String
231	String	x77b	String, Cord Thick
231	String	x77a	String, Cord Thin
84	Window, Decorated	2377pb01	Window 1 x 2 x 2 Plane with 'POLICE' Pattern
16	Minifig, Headgear	2528	Minifig, Headgear Hat, Pirate Bicorne
39	Tile, Decorated	3068bpb048	Tile 2 x 2 with Number  8 Pattern (Sticker) - Set 8818
39	Tile, Decorated	3068pb49	Tile 2 x 2 with Number  5 Blue Pattern
39	Tile, Decorated	3068bpb050	Tile 2 x 2 with Apple Pattern
39	Tile, Decorated	3068bpb053	Tile 2 x 2 with Flower Ring Pattern
39	Tile, Decorated	3068bpb051	Tile 2 x 2 with Butterfly Pattern
39	Tile, Decorated	3068bpb052	Tile 2 x 2 with Bird Pattern
122	Electric, Train	bb54	Electric, Train 4.5V Battery Car Roof
10	Container	72490c01	Container, Zeppelin / Expedition Balloon Complete Assembly
10	Container	72490a	Container, Zeppelin / Expedition Balloon Front Piece
10	Container	72490b	Container, Zeppelin / Expedition Balloon Tail Piece
160	Sticker	5956stk01	Sticker for Set 5956 - Sheet 1 (72573/4116669)
2	Baseplate	bb31	Baseplate  8 x 12
776	Slope, Inverted, Decorated	3665pb01	Slope, Inverted 45 2 x 1 with Ferry Windows Black Pattern
579	Windscreen, Decorated	2483pb01	Windscreen 4 x 4 x 4 1/3 Helicopter with Space Police II Pattern
167	Duplo	31367	Duplo Egg Base
167	Duplo	31366	Duplo Egg Top
33	Slope, Decorated	30363pb04	Slope 18 4 x 2 with Two Eye Pattern
111	Tire & Tread	6596	Tire 81.6 x 14.2 Motorcycle Z Racing Tread
118	Brick, Decorated	3066pb12	Brick 1 x 4 without Bottom Tubes, with Lego Logo Old Style Pattern
112	Hook	2651	Hook, Slider - Arm/Hook
112	Hook	2650	Hook, Slider - Arm Base with Three Finger Hinge
33	Slope, Decorated	3298pb13	Slope 33 3 x 2 with Blue Triangles with Yellow Border Pattern
39	Tile, Decorated	3068bpb038	Tile 2 x 2 with Blue EMT Star of Life Pattern
39	Tile, Decorated	3068bpb037	Tile 2 x 2 with Stethoscope and Clipboard Pattern
167	Duplo	6510	Duplo Plant Flower with 1 Top Stud
167	Duplo	6411	Duplo Plant Tree Trunk Segment Base
238	Minifig, Head	3626bpb100	Minifig, Head Male Headband Blue with Eyebrows Pattern
485	Minifig, Torso Assembly	973p69c01	Torso Space Police with Radio Pattern / Green Arms / Black Hands
485	Minifig, Torso Assembly	973pb81c01	Torso Space Police with Zipper and Star Pattern / Green Arms / Black Hands
33	Slope, Decorated	3298pb14	Slope 33 3 x 2 with Red Number 6 Pattern
33	Slope, Decorated	3039pb22	Slope 45 2 x 2 with Palm Tree Pattern
98	Road Sign	647pb01	Road Sign Square with Parking Pattern
98	Road Sign	14pb06	Road Sign Round with Old STOP Pattern
98	Road Sign	649pb08	Road Sign Triangle with Skidding Car Pattern (Undetermined Car Style)
39	Tile, Decorated	3068bpb043	Tile 2 x 2 with Graduated Cylinder and Graph, Blue Pattern (SW Vaporator)
479	Cockpit	2336p35	Cockpit Space Nose with V Pattern in Silver and Black
485	Minifig, Torso Assembly	973px23c01	Torso Paradisa Red Dot Top with Gold Necklace Pattern / Yellow Arms / Yellow Hands
420	Duplo, Animal	dupsheep	Duplo Sheep, Old Style with Undetermined Eyes
528	Hose, Rigid 3mm D.	75c92	Hose, Rigid 3mm D.  6L-10L
522	Hose, Ribbed 7mm D.	78c91	Hose, Ribbed 7mm D.  1L-5L
522	Hose, Ribbed 7mm D.	78c92	Hose, Ribbed 7mm D.  6L-10L
238	Minifig, Head	3626bpst	Minifig, Head Alien with SW Tusken Raider Pattern
150	Minifig, Torso	973pb02	Torso SW Tusken Raider Pattern
741	Tail, Decorated	3587pb02	Tail Old with Aquazone Aquashark Blue Shark with Red X Pattern
160	Sticker	10024stk01	Sticker for Set 10024 - (44236/4179107)
160	Sticker	10037stk01	Sticker for Set 10037 - (163145)
123	Electric, Light & Sound	x456c01	Electric, Light Brick 4.5V 2 x 4 with Removable Bulb
441	Duplo, Train	31298c01	Duplo, Train Passenger Locomotive Canopy
775	Slope, Curved, Decorated	42022p01	Slope, Curved 6 x 1 with SW Control Panel Pattern
118	Brick, Decorated	3010pb009	Brick 1 x 4 with Fire Logo Badge and White Diagonal Stripes Pattern
485	Minifig, Torso Assembly	973pb90c01	Torso Rock Raiders Shirt, Green Vest, Wrench and Pockets Pattern (Sparks) / Orange Arms / Yellow Hands
150	Minifig, Torso	973p4e	Torso Castle Royal Knights Lion Head and Necklace Pattern
22	Hinge	hngpltS	Hinge Plate 1 x 2 with Single Finger
22	Hinge	hngpltD	Hinge Plate 1 x 2 with Double Finger
22	Hinge	hngpltc01	Hinge Plate 1 x 2 with Single / Double Finger Complete Assembly
33	Slope, Decorated	3297px14	Slope 33 3 x 4 with Headlights Pattern
118	Brick, Decorated	3001pb09	Brick 2 x 4 with Black '390' Pattern
643	Container, Decorated	4346px15	Container, Box 2 x 2 x 2 Door with Slot and Spyrius Pattern
779	Dish, Decorated	3960pb03	Dish 4 x 4 Inverted (Radar) with Stripes Red Pattern
778	Tile, Modified, Decorated	6179px2	Tile, Modified 4 x 4 with Studs on Edge with Exhaust Pattern
461	Panel, Decorated	4864apx7	Panel 1 x 2 x 2 with Red Bicycle Pattern
736	Brick, Round, Decorated	30361px3	Brick, Round 2 x 2 x 2 Robot Body with Silver and Copper Tubing Pattern (30361b)
780	Vehicle, Mudguard, Decorated	41854pb01	Vehicle, Mudguard 2 x 4 with Flared Wings, '66' and White Pattern
741	Tail, Decorated	6239px2	Tail Shuttle with Shark Skeleton Pattern
578	Wedge, Decorated	41748pb02	Wedge 6 x 2 Left with Shark Skeleton Pattern
578	Wedge, Decorated	41747pb02	Wedge 6 x 2 Right with Shark Skeleton Pattern
16	Minifig, Headgear	41334	Minifig, Headgear Cap, Knit
18	Minifig, Utensil	42511c02	Minifig, Utensil Skateboard with Trolley Wheel Holders and Yellow Trolley Wheels
18	Minifig, Utensil	42511c01	Minifig, Utensil Skateboard with Trolley Wheel Holders and Black Trolley Wheels
473	Sports	43085	Sports Arena Section / Skateboard Ramp
160	Sticker	6738stk01	Sticker for Set 6738 - (43661/4173454)
33	Slope, Decorated	4515px2	Slope 10 6 x 8 with Rusting Sheet-Metal Roof Pattern
118	Brick, Decorated	3005ptAu	Brick 1 x 1 with Blue 'A' Umlaut Pattern
118	Brick, Decorated	3005ptOu	Brick 1 x 1 with Blue 'O' Umlaut Pattern
118	Brick, Decorated	3005ptUu	Brick 1 x 1 with Blue 'U' Umlaut Pattern
775	Slope, Curved, Decorated	42022pb02	Slope, Curved 6 x 1 with SW Republic Gunship Pattern
33	Slope, Decorated	30363px2	Slope 18 4 x 2 with Lime Green Semicircle Pattern
33	Slope, Decorated	3039px17	Slope 45 2 x 2 with Green Semicircle Left Pattern - Set 7133
33	Slope, Decorated	3039px18	Slope 45 2 x 2 with Green Semicircle Right Pattern - Set 7133
161	Plastic	x353px1	Plastic Rectangle 16 x 4 with Ogel Underwater Base Pattern (Set 4795)
160	Sticker	4793stk01	Sticker for Set 4793 - (42343/4163286)
160	Sticker	4795stk01	Sticker for Set 4795 - (42258/4162751)
579	Windscreen, Decorated	30083pb01	Windscreen 6 x 6 x 3 Canopy Half Sphere with Hinge and Set 7163 Pattern
579	Windscreen, Decorated	x224pb01	Windscreen 8 x 6 x 2 Curved with Evil Skull Logo and Windows Pattern
30	Propeller	41530	Propeller 8 Blade 5 Diameter
461	Panel, Decorated	4865pb06	Panel 1 x 2 x 1 with Ogel Control Panel Pattern
142	Minifig, Body Wear	42446	Minifig, Neck Bracket with Back Stud
461	Panel, Decorated	4864apx9	Panel 1 x 2 x 2 with Red Motorcycle Pattern
